mmsi,total_records,first_seen,last_seen,duration_days,avg_latitude,avg_longitude,avg_speed_knots,min_speed_knots,max_speed_knots,avg_course
257099960,3810,2024-11-28 19:03:59.258000+00:00,2024-12-03 11:52:40.231000+00:00,4.7,61.0671,5.406,5.84,0.2,10.1,197.3
259210000,3801,2024-08-13 23:32:40.709000+00:00,2025-03-30 19:39:29.346000+00:00,228.84,60.4102,5.2365,13.83,10.0,15.8,244.8
258771000,3777,2025-03-04 14:46:21.442000+00:00,2025-03-30 09:21:11.456000+00:00,25.77,59.9916,5.4655,5.18,0.0,9.9,228.2
231856000,3766,2024-08-18 01:36:05.917000+00:00,2025-03-29 07:05:44.450000+00:00,223.23,60.5476,5.1958,9.8,8.0,11.4,218.0
257235000,3755,2025-01-12 20:53:34.141000+00:00,2025-01-15 04:10:55.930000+00:00,2.3,61.114,5.1917,6.16,0.0,13.7,230.3
257752000,3745,2024-08-12 22:15:49.605000+00:00,2025-02-26 23:45:58.289000+00:00,198.06,61.1335,5.0232,14.18,10.2,16.2,236.9
259008580,3724,2024-09-13 13:22:33.047000+00:00,2025-03-28 20:04:50.614000+00:00,196.28,60.2243,5.3359,6.03,2.2,10.6,251.3
257347000,3724,2025-03-23 10:33:00.347000+00:00,2025-03-31 05:51:51.051000+00:00,7.8,61.1242,5.3177,0.94,0.0,12.3,298.8
257534700,3654,2024-08-05 07:35:52.033000+00:00,2024-09-11 16:11:30.291000+00:00,37.36,61.1171,5.4832,7.53,0.0,9.8,183.6
257785500,3636,2024-09-15 13:26:46.668000+00:00,2025-03-07 12:00:31.856000+00:00,172.94,61.0069,5.1056,6.47,4.1,11.2,176.9
258327000,3605,2024-10-06 10:09:02.151000+00:00,2024-10-10 22:49:39.477000+00:00,4.53,61.0978,5.5549,6.24,0.0,11.7,194.2
257061880,3585,2024-09-07 10:07:23.452000+00:00,2024-10-25 21:37:46.759000+00:00,48.48,61.0955,5.1651,6.83,0.0,11.3,171.5
219730000,3575,2024-08-11 12:47:11.557000+00:00,2025-02-16 11:26:20.074000+00:00,188.94,61.1266,5.0669,8.26,5.4,11.3,175.7
257293000,3524,2024-09-28 18:26:23.629000+00:00,2025-03-22 17:52:36.677000+00:00,174.98,61.1276,5.0719,10.59,6.4,13.9,187.5
259046000,3496,2025-01-06 23:32:30.412000+00:00,2025-03-04 04:04:16.128000+00:00,56.19,60.3368,5.433,4.01,0.0,10.1,204.5
215973000,3446,2024-11-18 21:46:49.676000+00:00,2025-03-19 04:18:01.835000+00:00,120.27,60.8781,5.1033,14.48,11.1,16.8,193.8
231251000,3437,2024-08-28 14:06:31.560000+00:00,2025-03-01 11:22:17.902000+00:00,184.89,60.9672,5.0721,10.48,9.2,12.5,228.5
257200000,3400,2024-08-29 08:44:04.741000+00:00,2025-03-26 10:04:47.909000+00:00,209.06,61.1321,5.0234,14.78,7.5,17.6,208.2
258632000,3392,2024-08-02 16:50:00.954000+00:00,2025-03-28 17:49:03.719000+00:00,238.04,61.0097,5.0128,23.16,0.0,99.2,186.4
257835900,3372,2025-01-08 11:55:15.954000+00:00,2025-01-15 04:35:28.194000+00:00,6.69,61.0904,5.2154,20.86,0.0,32.8,145.6
257701000,3288,2025-01-31 16:50:45.930000+00:00,2025-03-29 18:47:39.015000+00:00,57.08,60.6199,5.3667,13.31,10.1,15.4,224.1
257415000,3281,2024-10-27 11:44:06.630000+00:00,2025-01-15 08:25:45.925000+00:00,79.86,61.1133,5.4341,10.16,8.1,12.3,175.3
259371000,3276,2024-10-21 04:39:49.884000+00:00,2025-03-24 18:36:26.303000+00:00,154.58,60.8214,5.1115,14.21,11.1,16.1,200.0
257264500,3274,2025-02-25 14:47:52.300000+00:00,2025-02-26 02:47:20.525000+00:00,0.5,60.0986,5.3869,2.83,0.0,6.9,180.6
257124000,3271,2024-12-04 07:02:09.665000+00:00,2025-03-12 10:03:22.865000+00:00,98.13,60.9662,5.1648,6.56,0.0,9.3,195.9
258648000,3266,2024-09-19 20:55:54.188000+00:00,2025-03-30 16:38:26.522000+00:00,191.82,60.9977,5.0694,10.13,7.0,11.9,224.1
258104000,3222,2024-11-09 12:57:02.884000+00:00,2024-11-13 00:25:52.947000+00:00,3.48,61.0979,5.5304,8.27,6.7,9.5,167.5
257007300,3184,2024-10-15 09:23:50.931000+00:00,2025-02-04 09:42:05.228000+00:00,112.01,61.0895,5.0255,17.04,7.6,25.0,183.7
257019640,3164,2025-02-25 12:13:36.202000+00:00,2025-03-03 17:50:47.069000+00:00,6.23,60.2228,5.2304,1.6,0.0,9.7,177.1
257633490,3148,2024-08-26 13:09:13.801000+00:00,2024-09-27 09:41:52.153000+00:00,31.86,61.1148,5.5835,21.64,2.9,23.9,144.6
314701000,3112,2024-11-17 23:50:41.914000+00:00,2024-11-19 06:58:23.919000+00:00,1.3,61.1113,5.5428,10.7,10.0,11.3,179.7
314417000,3109,2024-11-09 17:14:17.332000+00:00,2024-11-10 22:48:09.348000+00:00,1.23,61.111,5.5313,9.51,7.4,11.9,168.5
314415000,3091,2025-02-07 12:15:33.810000+00:00,2025-02-08 20:52:08.341000+00:00,1.36,61.1028,5.5524,9.77,7.9,11.3,167.2
257042030,3052,2024-09-17 08:31:08.849000+00:00,2024-10-18 13:53:31.722000+00:00,31.22,61.1252,5.5024,7.05,0.2,8.8,176.7
259827000,3037,2024-11-09 09:27:01.536000+00:00,2025-03-28 15:12:26.987000+00:00,139.24,60.9674,5.071,10.21,7.4,14.3,212.7
258059000,3018,2024-08-19 16:18:29.707000+00:00,2025-03-21 04:00:37.411000+00:00,213.49,60.1043,5.3888,9.1,0.0,13.2,209.0
259076000,2983,2025-01-02 21:41:36.181000+00:00,2025-03-30 10:39:46.134000+00:00,86.54,60.2871,5.3102,8.72,0.0,11.3,160.6
259367000,2983,2024-10-11 18:08:30.508000+00:00,2025-03-19 17:08:26.701000+00:00,158.96,61.1331,5.0226,9.03,6.2,11.2,223.4
219025221,2980,2024-09-23 00:59:50.494000+00:00,2024-11-30 02:59:27.544000+00:00,68.08,61.1271,5.0665,6.59,3.3,10.1,170.6
636024234,2962,2025-02-16 16:35:08.855000+00:00,2025-02-27 09:58:00.529000+00:00,10.72,60.9907,5.5824,12.52,6.9,15.1,192.3
258738000,2936,2024-09-08 02:55:32.883000+00:00,2025-03-04 23:11:55.149000+00:00,177.84,60.7807,5.1261,10.76,7.6,16.4,212.8
563221600,2935,2025-03-21 08:24:50.362000+00:00,2025-03-28 03:42:43.206000+00:00,6.8,61.1109,5.6135,8.8,2.9,13.2,146.7
249596000,2933,2024-08-15 03:07:31.560000+00:00,2024-08-24 00:04:17.342000+00:00,8.87,61.1122,5.4918,10.14,8.3,14.3,191.9
304997000,2915,2024-09-19 04:18:19.264000+00:00,2024-09-23 20:58:16.003000+00:00,4.69,61.1022,5.5303,9.96,8.5,11.0,175.3
265509140,2908,2024-10-28 23:00:13.765000+00:00,2025-03-09 09:43:49.613000+00:00,131.45,60.8707,5.1112,7.08,0.0,10.5,214.7
258003290,2870,2024-08-19 02:49:02.097000+00:00,2025-02-28 15:37:05.297000+00:00,193.53,60.7482,5.1797,8.33,0.0,11.2,200.8
257385000,2868,2024-11-03 06:10:42.375000+00:00,2025-03-27 12:23:21.547000+00:00,144.26,60.8228,5.4897,10.46,0.0,13.8,175.6
257053240,2862,2024-09-11 05:23:33.377000+00:00,2024-11-03 08:35:38.365000+00:00,53.13,61.0967,5.0221,7.0,4.9,8.7,200.4
636021348,2855,2024-12-01 16:36:44.685000+00:00,2024-12-10 16:28:45.104000+00:00,8.99,61.1088,5.593,11.56,4.6,15.1,169.3
258944000,2822,2025-03-05 21:56:51.129000+00:00,2025-03-06 06:40:50.368000+00:00,0.36,60.0061,5.2083,0.58,0.0,11.9,281.6
257033490,2821,2024-08-20 06:26:22.580000+00:00,2024-08-20 17:52:48.480000+00:00,0.48,61.0951,5.4976,16.96,15.2,18.7,164.6
257016000,2815,2024-11-11 21:59:23.833000+00:00,2025-03-23 12:54:20.923000+00:00,131.62,60.2725,5.2063,4.99,0.0,13.6,240.7
314633000,2809,2025-01-07 05:51:04.109000+00:00,2025-01-08 17:07:56.220000+00:00,1.47,61.1069,5.5325,10.0,7.3,12.6,164.7
257033070,2797,2024-09-14 12:34:42.655000+00:00,2025-03-29 14:09:09.851000+00:00,196.07,60.5093,5.2064,9.63,8.3,10.6,207.1
309937000,2791,2024-10-10 04:04:37.382000+00:00,2024-10-11 03:54:04.338000+00:00,0.99,61.1058,5.56,10.79,9.2,11.7,169.1
257739600,2787,2024-09-16 11:06:23.344000+00:00,2024-09-26 13:53:33.820000+00:00,10.12,61.1139,5.5461,8.32,7.0,9.3,184.9
314474000,2780,2024-12-10 15:12:48.502000+00:00,2024-12-11 22:16:58.701000+00:00,1.29,61.1104,5.5544,8.95,7.5,10.3,172.1
314255000,2742,2024-10-27 22:19:04.603000+00:00,2024-10-29 16:33:31.646000+00:00,1.76,61.1013,5.514,10.93,9.4,12.8,161.1
219794000,2742,2024-12-12 07:11:20.622000+00:00,2025-03-14 11:15:35.176000+00:00,92.17,60.7113,5.1563,5.95,1.7,9.7,225.5
257673000,2726,2024-08-11 03:43:40.895000+00:00,2025-03-27 11:32:00.161000+00:00,228.33,60.9221,5.0926,12.61,8.0,15.6,223.9
257077600,2724,2024-10-08 09:05:38.424000+00:00,2024-10-08 22:46:58.096000+00:00,0.57,61.1142,5.548,9.01,6.3,12.4,167.2
352001160,2721,2025-01-14 06:04:44.769000+00:00,2025-01-23 16:08:16.212000+00:00,9.42,61.1148,5.6455,12.12,5.0,15.6,170.3
257937000,2709,2025-03-24 22:48:12.107000+00:00,2025-03-26 07:32:37.395000+00:00,1.36,61.1048,5.5699,8.7,7.4,9.5,176.1
314618000,2707,2025-02-15 05:29:03.304000+00:00,2025-02-17 19:18:21.970000+00:00,2.58,61.1024,5.5433,11.15,9.3,13.3,161.7
258478000,2704,2024-08-19 22:22:41.937000+00:00,2025-03-29 09:57:21.762000+00:00,221.48,61.1296,5.0229,14.8,10.9,16.2,194.1
219014891,2704,2025-02-25 12:23:42.118000+00:00,2025-03-13 13:18:02.757000+00:00,16.04,59.9618,5.2262,8.27,0.0,27.4,176.1
314455000,2691,2025-01-24 12:41:02.072000+00:00,2025-01-29 20:04:45.297000+00:00,5.31,61.1029,5.5111,10.39,8.2,12.7,163.2
314418000,2688,2024-08-14 14:01:39.168000+00:00,2024-08-15 23:41:10.721000+00:00,1.4,61.1093,5.5537,9.07,8.1,10.0,179.7
259179000,2681,2024-12-13 07:39:18.968000+00:00,2024-12-14 19:54:13.631000+00:00,1.51,61.1032,5.5479,9.62,7.9,11.7,179.8
244020000,2671,2024-11-15 01:06:21.873000+00:00,2025-03-27 21:07:09.349000+00:00,132.83,60.509,5.207,11.4,3.8,13.7,179.9
257446000,2665,2024-09-03 14:05:35.724000+00:00,2024-11-04 06:51:53.110000+00:00,61.7,61.1328,5.0226,8.97,0.1,11.5,211.0
257457700,2652,2024-08-30 12:29:55.121000+00:00,2024-11-28 17:17:00.817000+00:00,90.2,61.0997,5.022,6.25,4.7,7.3,188.1
215224000,2642,2024-08-07 06:06:28.486000+00:00,2024-08-12 15:36:06.161000+00:00,5.4,61.0985,5.5103,11.07,5.8,12.7,180.0
257027910,2623,2024-08-12 10:06:15.155000+00:00,2025-03-30 01:37:22.172000+00:00,229.65,60.9879,5.0629,10.16,8.0,12.1,207.5
255806207,2617,2024-08-13 20:39:05.679000+00:00,2024-08-14 22:58:35.129000+00:00,1.1,61.1097,5.5414,9.95,9.0,11.5,187.4
259989000,2607,2024-08-15 22:49:36.437000+00:00,2025-02-21 11:35:55.135000+00:00,189.53,61.1302,5.0476,10.55,8.7,12.9,203.8
259183000,2557,2025-03-23 02:01:06.625000+00:00,2025-03-24 00:23:42.019000+00:00,0.93,61.0978,5.4271,7.34,0.0,12.7,175.7
258150500,2552,2025-02-25 19:30:42.739000+00:00,2025-03-29 14:33:40.928000+00:00,31.79,60.0518,5.279,14.87,0.0,30.9,219.5
257059320,2544,2024-09-15 12:31:34.978000+00:00,2025-03-24 22:01:41.825000+00:00,190.4,60.5253,5.2012,6.37,5.1,8.1,214.8
257893800,2535,2024-10-16 10:45:05.090000+00:00,2024-10-16 13:20:42.531000+00:00,0.11,61.0565,5.3186,20.66,0.0,32.5,182.6
538007673,2533,2024-09-06 01:10:56.014000+00:00,2024-09-06 21:08:26.329000+00:00,0.83,61.1099,5.5633,16.13,11.8,17.4,180.0
305819000,2530,2024-11-25 23:56:27.924000+00:00,2024-11-28 19:52:24.845000+00:00,2.83,61.1052,5.5161,10.62,8.7,12.7,164.3
578001700,2524,2024-11-15 04:53:36.753000+00:00,2024-11-17 18:56:24.551000+00:00,2.59,61.1107,5.5605,12.74,9.6,15.4,172.2
249934000,2509,2025-01-31 01:01:54.644000+00:00,2025-01-31 22:40:57.597000+00:00,0.9,61.103,5.5461,10.63,9.7,11.4,174.2
258043000,2477,2024-09-29 11:43:31.139000+00:00,2024-11-24 19:24:54.337000+00:00,56.32,61.1245,5.022,7.51,4.5,10.2,197.4
247385300,2458,2024-08-22 23:12:34.553000+00:00,2024-08-23 21:12:01.494000+00:00,0.92,61.1102,5.5614,16.29,12.3,19.3,169.0
311583000,2457,2024-08-12 02:37:58.780000+00:00,2024-08-12 23:45:30.764000+00:00,0.88,61.105,5.5593,15.81,12.1,18.1,180.4
374395000,2453,2024-10-04 09:07:44.729000+00:00,2024-10-06 21:31:02.540000+00:00,2.52,61.1367,5.176,2.22,0.0,8.6,161.8
219829000,2450,2025-03-11 23:34:46.280000+00:00,2025-03-13 01:44:47.605000+00:00,1.09,60.5638,5.2141,3.6,2.1,5.1,243.9
314620000,2447,2024-08-29 19:55:30.357000+00:00,2024-09-02 21:44:37.881000+00:00,4.08,61.1022,5.5568,10.16,8.4,11.1,171.1
538008083,2447,2025-02-12 11:00:44.463000+00:00,2025-02-16 14:32:17.645000+00:00,4.15,61.1031,5.5651,12.76,9.6,15.0,183.6
257593900,2440,2024-09-15 14:05:22.884000+00:00,2024-09-26 15:29:38.121000+00:00,11.06,61.1154,5.5622,8.15,1.8,9.3,181.9
311000987,2432,2024-08-17 23:01:39.708000+00:00,2024-08-18 20:47:07.614000+00:00,0.91,61.1115,5.5583,17.2,16.7,18.1,181.9
257095920,2428,2025-03-21 16:41:05.344000+00:00,2025-03-28 17:27:50.577000+00:00,7.03,60.4472,5.2216,31.42,26.3,35.3,226.7
257552000,2427,2024-08-17 00:19:31.966000+00:00,2024-08-17 21:07:24.319000+00:00,0.87,61.1093,5.5486,17.12,14.8,19.5,184.4
257200220,2422,2025-03-06 20:58:36.110000+00:00,2025-03-31 00:48:43.092000+00:00,24.16,60.7746,5.0798,7.22,6.3,7.8,192.0
258027000,2420,2025-01-13 03:52:55.427000+00:00,2025-03-15 23:56:12.243000+00:00,61.84,60.7838,5.1432,10.64,7.8,13.0,208.1
311085000,2411,2024-08-16 02:25:36.045000+00:00,2024-08-16 19:58:48.681000+00:00,0.73,61.1095,5.5149,15.29,13.1,17.5,177.4
232012490,2411,2024-09-10 06:30:32.686000+00:00,2024-09-13 12:55:27.722000+00:00,3.27,61.1142,5.6372,11.31,4.7,14.3,160.8
232021171,2410,2025-03-08 23:03:09.238000+00:00,2025-03-09 21:59:09.995000+00:00,0.96,61.1047,5.5693,15.29,11.6,17.3,171.6
310556000,2398,2024-09-13 23:22:13.353000+00:00,2024-09-14 21:07:14.984000+00:00,0.91,61.1096,5.5447,16.88,11.8,22.0,169.1
257237000,2365,2024-12-21 12:20:36.738000+00:00,2024-12-23 01:01:33.106000+00:00,1.53,61.1045,5.5759,10.34,8.6,12.2,166.1
257835000,2351,2025-01-03 00:29:23.144000+00:00,2025-03-08 00:49:00.623000+00:00,64.01,61.1082,5.5268,11.65,10.9,12.8,175.2
314621000,2349,2024-10-09 00:43:52.791000+00:00,2024-10-10 15:01:53.408000+00:00,1.6,61.104,5.5419,10.18,8.1,12.7,161.0
311000441,2349,2024-10-13 15:59:08.164000+00:00,2024-10-23 03:41:15.672000+00:00,9.49,61.1118,5.6071,10.83,7.1,12.2,173.3
235379000,2348,2024-08-07 09:49:55.725000+00:00,2024-08-09 11:31:04.712000+00:00,2.07,61.1086,5.556,10.64,9.3,12.6,177.3
229678000,2340,2024-08-23 23:40:16.067000+00:00,2024-08-24 21:48:29.858000+00:00,0.92,61.1035,5.5667,17.4,15.4,20.1,163.9
310459000,2333,2024-08-11 23:03:02.003000+00:00,2024-08-12 21:53:01.774000+00:00,0.95,61.109,5.5519,16.59,15.1,17.5,183.1
257733500,2332,2024-10-21 00:59:19.386000+00:00,2025-03-23 17:18:17.070000+00:00,153.68,61.1065,5.0232,7.68,0.3,9.5,199.0
255752000,2331,2025-02-26 14:32:09.712000+00:00,2025-02-27 19:29:09.925000+00:00,1.21,61.1036,5.5686,13.35,11.3,14.2,163.1
305810000,2326,2025-03-12 13:49:44.120000+00:00,2025-03-18 20:08:35.634000+00:00,6.26,61.1019,5.565,10.48,8.4,12.3,164.7
563192100,2321,2024-11-10 08:38:39.859000+00:00,2024-11-18 20:04:23.334000+00:00,8.48,61.1134,5.621,10.92,3.5,13.6,156.0
314606000,2321,2025-01-30 17:29:14.764000+00:00,2025-03-22 18:58:14.258000+00:00,51.06,60.5769,5.2177,9.66,7.8,11.6,232.6
305561000,2316,2024-10-30 20:45:18.911000+00:00,2024-11-02 22:29:19.690000+00:00,3.07,61.1052,5.563,13.25,11.4,14.5,187.2
244638000,2314,2024-12-18 09:06:38.499000+00:00,2024-12-20 17:40:06.003000+00:00,2.36,61.1045,5.5439,12.71,10.0,15.0,179.0
257753000,2313,2024-08-17 08:59:22.960000+00:00,2025-03-25 10:00:03.212000+00:00,220.04,61.13,5.0313,13.94,8.3,16.1,204.8
248721000,2284,2024-12-15 17:40:09.801000+00:00,2024-12-30 00:15:44.622000+00:00,14.27,61.1105,5.5987,11.18,7.3,12.6,172.7
258094000,2272,2024-08-25 08:28:09.307000+00:00,2025-02-06 23:34:27.878000+00:00,165.63,61.1318,5.0234,14.52,12.9,15.7,231.8
258865000,2270,2024-12-06 07:01:58.057000+00:00,2025-02-03 20:48:11.326000+00:00,59.57,61.1306,5.0337,8.92,6.7,11.2,203.6
538010309,2268,2024-08-13 05:52:43.750000+00:00,2024-08-17 14:48:29.693000+00:00,4.37,61.1041,5.564,10.69,8.0,12.6,166.1
244321000,2265,2024-12-12 12:16:41.256000+00:00,2024-12-13 20:57:41.538000+00:00,1.36,61.1034,5.5633,11.02,9.1,12.2,170.5
563106200,2260,2024-08-25 16:19:10.905000+00:00,2024-08-31 15:57:40.614000+00:00,5.99,61.1125,5.616,11.48,7.5,13.1,166.1
235106595,2243,2024-09-16 00:02:32.837000+00:00,2024-09-16 23:04:25.493000+00:00,0.96,61.1112,5.5503,18.58,14.0,20.2,177.3
314632000,2242,2024-08-08 04:05:00.654000+00:00,2024-08-12 22:44:34.381000+00:00,4.78,61.1037,5.5526,10.89,9.7,12.0,167.1
257276000,2240,2024-09-24 00:02:18.512000+00:00,2024-09-24 20:11:27.537000+00:00,0.84,61.1092,5.5485,11.53,10.2,12.2,180.0
258465000,2238,2024-12-22 01:16:43.159000+00:00,2025-03-18 16:44:33.348000+00:00,86.64,60.7295,5.1502,12.76,10.5,15.1,208.5
257086980,2228,2025-03-05 04:28:42.147000+00:00,2025-03-05 09:36:49.898000+00:00,0.21,60.0351,5.3338,18.68,0.0,23.7,126.8
258467000,2221,2024-10-25 04:24:52.591000+00:00,2024-11-25 20:59:17.482000+00:00,31.69,61.129,5.0636,9.93,7.9,12.8,186.9
258895000,2218,2024-08-17 22:23:18.376000+00:00,2025-03-04 19:05:33.298000+00:00,198.86,60.9285,5.0855,10.01,8.2,12.0,200.9
257063530,2206,2025-03-01 23:53:54.264000+00:00,2025-03-22 16:46:27.781000+00:00,20.7,60.0031,5.5191,14.39,0.0,28.8,153.5
305656000,2205,2025-01-23 08:36:59.872000+00:00,2025-01-26 15:36:59.082000+00:00,3.29,61.1033,5.5728,11.13,9.2,13.3,166.8
259080000,2200,2024-11-03 17:08:22.276000+00:00,2025-02-04 13:20:11.121000+00:00,92.84,61.135,5.0211,8.1,6.2,9.9,204.7
215105000,2199,2024-08-20 01:55:51.666000+00:00,2024-08-20 20:21:17.881000+00:00,0.77,61.111,5.5731,16.26,12.9,20.9,200.4
257903000,2198,2024-08-04 00:06:42.196000+00:00,2024-08-04 20:44:36.893000+00:00,0.86,61.1032,5.5685,18.41,17.0,19.5,172.9
231843000,2194,2024-08-22 22:36:06.994000+00:00,2024-08-24 01:06:15.820000+00:00,1.1,61.1028,5.5515,11.57,10.1,13.1,177.1
257689000,2187,2024-08-10 02:41:25.595000+00:00,2025-03-21 10:38:41.433000+00:00,223.33,60.4317,5.2311,11.08,6.7,13.8,260.7
538011031,2181,2025-03-07 09:08:38.597000+00:00,2025-03-17 20:05:27.980000+00:00,10.46,61.1118,5.6051,12.38,5.0,14.2,169.1
231855000,2177,2024-08-16 00:29:20.188000+00:00,2025-02-28 17:15:11.973000+00:00,196.7,60.8905,5.0934,9.31,5.9,11.2,196.8
235114799,2167,2024-10-24 23:30:56.632000+00:00,2024-10-27 06:44:38.339000+00:00,2.3,61.1026,5.5232,13.46,12.0,14.4,175.7
257478800,2166,2024-09-10 15:25:41.546000+00:00,2024-11-22 05:38:58.815000+00:00,72.59,61.124,5.0204,6.74,5.6,8.3,208.5
304367000,2160,2024-10-05 07:45:01.192000+00:00,2024-10-08 13:32:20.734000+00:00,3.24,61.103,5.5491,11.31,8.8,13.8,162.0
538008162,2159,2024-10-02 08:41:04.746000+00:00,2024-10-05 20:45:23.122000+00:00,3.5,61.105,5.5836,13.43,11.4,14.8,185.5
257286000,2157,2024-11-29 17:52:13.248000+00:00,2025-03-27 13:47:22.176000+00:00,117.83,60.6415,5.1681,10.13,8.5,11.6,231.6
259121000,2147,2024-10-21 00:03:17.205000+00:00,2025-03-30 21:10:25.149000+00:00,160.88,61.1321,5.0327,10.76,6.6,16.0,213.2
231114000,2117,2024-10-24 02:55:39.848000+00:00,2025-03-24 09:00:14.277000+00:00,151.25,60.3959,5.2422,9.9,8.0,12.1,240.9
314472000,2112,2024-10-10 12:42:53.474000+00:00,2025-03-02 04:51:38.112000+00:00,142.67,60.6395,5.1691,10.13,8.7,11.6,211.3
257269600,2111,2025-03-25 11:57:49.151000+00:00,2025-03-25 15:38:01.717000+00:00,0.15,60.0685,5.4655,18.07,0.0,33.9,193.2
257282000,2075,2024-09-12 21:41:07.887000+00:00,2025-03-15 11:44:40.807000+00:00,183.59,60.8919,5.0931,10.07,7.5,11.2,195.8
247255400,2066,2024-08-08 01:49:53.482000+00:00,2024-08-08 17:55:28.825000+00:00,0.67,61.1047,5.5739,16.21,13.0,19.1,178.3
314260000,2065,2024-09-13 18:03:27.897000+00:00,2025-03-20 21:58:00.129000+00:00,188.16,60.6072,5.1804,10.1,8.9,11.5,233.1
259143000,2059,2025-03-02 07:39:29.300000+00:00,2025-03-23 07:22:36.610000+00:00,20.99,60.1767,5.305,10.11,7.9,12.7,258.6
215064000,2042,2024-09-13 20:05:30.455000+00:00,2024-09-15 00:02:21.045000+00:00,1.16,61.1034,5.5632,12.45,10.2,14.1,170.7
259027520,2029,2025-03-04 16:31:36.527000+00:00,2025-03-23 12:20:55.224000+00:00,18.83,60.0269,5.3096,7.81,6.7,9.4,152.6
257988000,2025,2024-08-31 23:38:52.180000+00:00,2025-03-29 13:55:11.780000+00:00,209.59,60.8913,5.0928,10.31,7.9,11.4,197.1
311000608,2022,2024-08-31 23:13:55.425000+00:00,2024-09-01 20:56:20.160000+00:00,0.9,61.1044,5.5658,16.08,11.2,20.3,177.1
311055300,2020,2024-09-21 20:14:10.720000+00:00,2024-09-25 06:26:20.748000+00:00,3.43,61.1045,5.5689,12.03,10.5,13.3,167.7
304978000,2017,2024-08-19 07:37:06.643000+00:00,2024-11-07 02:43:12.864000+00:00,79.8,61.1316,5.0227,13.93,8.5,16.4,214.2
257803000,2011,2024-09-08 02:50:09.369000+00:00,2025-02-14 15:10:27.269000+00:00,159.51,61.134,5.0223,10.02,8.6,11.4,216.0
255802950,1972,2024-08-22 18:29:43.455000+00:00,2024-08-24 00:03:41.973000+00:00,1.23,61.1043,5.566,12.65,11.6,13.4,173.0
257881900,1929,2024-08-25 15:53:45.752000+00:00,2025-03-07 17:12:27.949000+00:00,194.05,60.4592,5.2192,3.52,1.2,4.5,166.2
259859000,1925,2024-09-17 23:48:26.052000+00:00,2025-01-04 11:09:57.823000+00:00,108.47,61.1317,5.0232,8.43,6.5,9.7,207.0
231812000,1916,2024-11-05 16:04:15.801000+00:00,2025-02-03 20:01:49.362000+00:00,90.16,61.1297,5.0231,10.09,5.4,11.7,208.0
258375000,1912,2024-12-28 00:18:28.034000+00:00,2025-03-31 01:16:27.148000+00:00,93.04,60.3778,5.2995,9.15,6.8,11.2,178.2
259154000,1904,2024-10-24 10:01:54.841000+00:00,2025-03-04 00:28:34.302000+00:00,130.6,61.1019,5.0222,7.79,6.0,9.4,210.2
231075000,1901,2024-10-02 21:36:22.632000+00:00,2025-03-29 16:59:15.064000+00:00,177.81,60.7303,5.143,9.75,7.5,11.2,238.0
258283000,1892,2024-08-15 23:03:29.821000+00:00,2024-12-21 10:43:22.753000+00:00,127.49,61.1364,5.022,6.82,3.1,8.6,239.6
257746000,1891,2025-02-17 06:53:30.173000+00:00,2025-03-06 08:40:35.922000+00:00,17.07,61.1252,5.2677,4.48,0.0,12.5,101.0
258108000,1884,2024-08-31 16:02:04.303000+00:00,2024-10-02 13:14:42.496000+00:00,31.88,61.1269,5.0223,8.6,0.0,12.2,206.0
259034790,1880,2024-12-05 10:05:46.327000+00:00,2025-03-01 10:15:46.243000+00:00,86.01,60.5433,5.1971,19.52,13.2,23.4,193.8
257163320,1856,2024-10-13 23:57:28.977000+00:00,2024-11-15 20:22:03.029000+00:00,32.85,61.1202,5.0217,6.85,0.0,8.3,188.4
245871000,1856,2024-08-18 01:48:31.088000+00:00,2025-03-06 18:03:44.454000+00:00,200.68,60.8879,5.0961,9.69,8.1,11.2,228.0
257036140,1850,2024-11-03 02:20:57.346000+00:00,2025-01-27 20:17:58.136000+00:00,85.75,61.0958,5.0218,6.76,4.1,8.1,190.3
636093313,1848,2024-09-17 01:40:07.033000+00:00,2024-09-19 05:07:43.857000+00:00,2.14,61.1101,5.5424,11.14,4.7,12.8,170.3
231522000,1835,2024-08-28 23:00:08.011000+00:00,2025-01-20 15:08:41.107000+00:00,144.67,61.1295,5.0239,9.59,6.6,11.0,217.5
258993000,1820,2024-08-17 23:28:58.460000+00:00,2025-02-10 12:49:42.004000+00:00,176.56,61.1309,5.0225,8.6,6.6,10.0,191.7
258269500,1800,2024-08-15 23:04:27.133000+00:00,2024-12-21 10:44:28.039000+00:00,127.49,61.1374,5.022,5.93,3.2,8.7,214.9
257181400,1799,2024-11-14 12:00:30.267000+00:00,2025-03-15 17:28:00.549000+00:00,121.23,60.6446,5.208,9.11,5.3,10.8,181.3
258407000,1792,2024-10-13 18:05:40.286000+00:00,2025-01-28 01:40:06.786000+00:00,106.32,61.1307,5.0558,8.53,5.5,10.7,200.5
258082000,1790,2025-02-14 17:24:31.539000+00:00,2025-03-05 11:39:12.774000+00:00,18.76,60.3492,5.2723,9.95,8.2,13.8,212.5
244178000,1784,2024-08-03 14:37:00.374000+00:00,2025-03-12 10:46:59.534000+00:00,220.84,60.6474,5.1678,12.62,8.4,14.2,230.1
259377000,1771,2024-09-30 03:58:46.286000+00:00,2025-01-30 09:29:55.524000+00:00,122.23,61.0956,5.022,6.14,4.7,7.4,181.7
